Index,Outer Diameter(m),Core Diameter Percentage(%),Beam Height(m),Beam Starting Width(m),Radial Limit Percentage(%),Circle Amount,Force(kN/m2),Concrete Volume(m3),Deflection Nodal Hybrid(m),Deflection Linear Hybrid(m),Deflection Avg Hybrid (m),Deflection Nodal Web(m),Deflection Linear Web(m),Deflection Avg Web (m),Deflection Nodal Waffle(m),Deflection Linear Waffle(m),Deflection Avg Waffle (m),Deflection Areal Concrete(m),Material Efficiency Hybrid (m/m3),Material Efficiency Web (m/m3),Material Efficiency Waffle (m/m3),Material Efficiency Areal Concrete (m/m3)
980,30,8.9,1.0,0.5,23,14,10.0,219,0.074,0.084,0.08,0.068,0.088,0.07999999999999999,0.18,0.195,0.189,0.255,0.00036529680365296805,0.000365296803652968,0.000863013698630137,0.0011643835616438356
981,30,9.0,1.0,0.5,23,14,10.0,219,0.073,0.083,0.079,0.068,0.087,0.0794,0.179,0.195,0.1886,0.254,0.00036073059360730597,0.00036255707762557074,0.0008611872146118721,0.0011598173515981736
982,30,9.1,1.0,0.5,23,14,10.0,219,0.075,0.084,0.0804,0.068,0.087,0.0794,0.178,0.194,0.1876,0.252,0.0003671232876712329,0.00036255707762557074,0.0008566210045662099,0.0011506849315068494
983,30,9.2,1.0,0.5,23,14,10.0,219,0.077,0.086,0.0824,0.068,0.087,0.0794,0.178,0.193,0.187,0.251,0.0003762557077625571,0.00036255707762557074,0.0008538812785388128,0.0011461187214611872
984,30,9.3,1.0,0.5,23,14,10.0,219,0.078,0.087,0.0834,0.067,0.087,0.079,0.177,0.193,0.1866,0.251,0.0003808219178082192,0.00036073059360730597,0.0008520547945205479,0.0011461187214611872
985,30,9.4,1.0,0.5,23,14,10.0,219,0.074,0.083,0.0794,0.067,0.087,0.079,0.177,0.192,0.186,0.25,0.00036255707762557074,0.00036073059360730597,0.0008493150684931507,0.001141552511415525
986,30,9.5,1.0,0.5,23,14,10.0,219,0.072,0.081,0.0774,0.067,0.087,0.079,0.176,0.191,0.185,0.249,0.0003534246575342466,0.00036073059360730597,0.0008447488584474885,0.001136986301369863
987,30,9.6,1.0,0.5,23,14,10.0,219,0.074,0.083,0.0794,0.067,0.086,0.0784,0.176,0.191,0.185,0.248,0.00036255707762557074,0.00035799086757990866,0.0008447488584474885,0.0011324200913242009
988,30,9.7,1.0,0.5,23,14,10.0,202,0.069,0.078,0.07440000000000001,0.069,0.09,0.0816,0.184,0.2,0.1936,0.287,0.00036831683168316834,0.00040396039603960397,0.0009584158415841584,0.0014207920792079208
989,30,9.8,1.0,0.5,23,14,10.0,202,0.066,0.075,0.0714,0.069,0.09,0.0816,0.183,0.2,0.19319999999999998,0.286,0.0003534653465346535,0.00040396039603960397,0.0009564356435643564,0.0014158415841584158
990,30,9.9,1.0,0.5,23,14,10.0,202,0.068,0.078,0.07400000000000001,0.069,0.09,0.0816,0.182,0.199,0.1922,0.285,0.0003663366336633664,0.00040396039603960397,0.0009514851485148515,0.0014108910891089108
991,30,10.0,1.0,0.5,23,14,10.0,202,0.067,0.077,0.07300000000000001,0.069,0.09,0.0816,0.182,0.198,0.1916,0.284,0.00036138613861386144,0.00040396039603960397,0.0009485148514851485,0.0014059405940594059
992,30,10.1,1.0,0.5,23,14,10.0,201,0.065,0.074,0.07039999999999999,0.069,0.09,0.0816,0.181,0.198,0.1912,0.283,0.0003502487562189054,0.00040597014925373135,0.0009512437810945274,0.001407960199004975
993,30,10.2,1.0,0.5,23,14,10.0,201,0.067,0.076,0.07239999999999999,0.069,0.09,0.0816,0.181,0.197,0.1906,0.282,0.00036019900497512433,0.00040597014925373135,0.0009482587064676616,0.0014029850746268655
994,30,10.3,1.0,0.5,23,14,10.0,201,0.065,0.075,0.07100000000000001,0.069,0.089,0.081,0.18,0.197,0.19019999999999998,0.281,0.0003532338308457712,0.0004029850746268657,0.0009462686567164178,0.0013980099502487564
995,30,10.4,1.0,0.5,23,14,10.0,226,0.067,0.074,0.0712,0.066,0.083,0.0762,0.168,0.182,0.1764,0.228,0.00031504424778761064,0.0003371681415929204,0.0007805309734513274,0.001008849557522124
996,30,10.5,1.0,0.5,23,14,10.0,226,0.067,0.074,0.0712,0.066,0.083,0.0762,0.167,0.181,0.1754,0.227,0.00031504424778761064,0.0003371681415929204,0.0007761061946902655,0.001004424778761062
997,30,10.6,1.0,0.5,23,14,10.0,226,0.067,0.074,0.0712,0.066,0.083,0.0762,0.167,0.181,0.1754,0.227,0.00031504424778761064,0.0003371681415929204,0.0007761061946902655,0.001004424778761062
998,30,10.7,1.0,0.5,23,14,10.0,226,0.067,0.074,0.0712,0.066,0.083,0.0762,0.166,0.18,0.1744,0.226,0.00031504424778761064,0.0003371681415929204,0.0007716814159292035,0.001
999,30,10.8,1.0,0.5,23,14,10.0,226,0.067,0.074,0.0712,0.066,0.083,0.0762,0.166,0.18,0.1744,0.225,0.00031504424778761064,0.0003371681415929204,0.0007716814159292035,0.000995575221238938
1000,30,10.9,1.0,0.5,23,14,10.0,226,0.066,0.073,0.0702,0.065,0.083,0.0758,0.165,0.179,0.1734,0.224,0.00031061946902654865,0.0003353982300884956,0.0007672566371681416,0.000991150442477876
1001,30,11.0,1.0,0.5,23,14,10.0,226,0.066,0.073,0.0702,0.065,0.082,0.0752,0.164,0.178,0.1724,0.224,0.00031061946902654865,0.0003327433628318584,0.0007628318584070796,0.000991150442477876
1002,30,11.1,1.0,0.5,23,14,10.0,226,0.063,0.073,0.069,0.065,0.082,0.0752,0.164,0.178,0.1724,0.223,0.00030530973451327434,0.0003327433628318584,0.0007628318584070796,0.000986725663716814
1003,30,11.2,1.0,0.5,23,14,10.0,225,0.063,0.073,0.069,0.065,0.082,0.0752,0.163,0.177,0.1714,0.223,0.0003066666666666667,0.00033422222222222224,0.0007617777777777778,0.0009911111111111112
1004,30,11.3,1.0,0.5,23,14,10.0,225,0.063,0.073,0.069,0.065,0.082,0.0752,0.163,0.177,0.1714,0.222,0.0003066666666666667,0.00033422222222222224,0.0007617777777777778,0.0009866666666666667
1005,30,11.4,1.0,0.5,23,14,10.0,225,0.063,0.072,0.06839999999999999,0.065,0.082,0.0752,0.162,0.176,0.1704,0.221,0.00030399999999999996,0.00033422222222222224,0.0007573333333333333,0.0009822222222222222
1006,30,11.5,1.0,0.5,23,14,10.0,225,0.062,0.072,0.068,0.065,0.082,0.0752,0.162,0.175,0.1698,0.22,0.0003022222222222222,0.00033422222222222224,0.0007546666666666667,0.0009777777777777777
1007,30,11.6,1.0,0.5,23,14,10.0,225,0.062,0.072,0.068,0.065,0.081,0.0746,0.161,0.175,0.1694,0.22,0.0003022222222222222,0.00033155555555555553,0.0007528888888888889,0.0009777777777777777
1008,30,11.7,1.0,0.5,23,14,10.0,227,0.063,0.073,0.069,0.064,0.081,0.0742,0.16,0.173,0.1678,0.216,0.00030396475770925113,0.00032687224669603526,0.0007392070484581498,0.0009515418502202643
1009,30,11.8,1.0,0.5,23,14,10.0,227,0.063,0.072,0.06839999999999999,0.064,0.081,0.0742,0.159,0.173,0.1674,0.215,0.00030132158590308366,0.00032687224669603526,0.0007374449339207048,0.000947136563876652
1010,30,11.9,1.0,0.5,23,14,10.0,227,0.063,0.072,0.06839999999999999,0.064,0.081,0.0742,0.158,0.172,0.1664,0.214,0.00030132158590308366,0.00032687224669603526,0.0007330396475770924,0.0009427312775330397
1011,30,12.0,1.0,0.5,23,14,10.0,227,0.063,0.072,0.06839999999999999,0.064,0.08,0.0736,0.158,0.171,0.1658,0.214,0.00030132158590308366,0.00032422907488986784,0.0007303964757709252,0.0009427312775330397
1012,30,12.1,1.0,0.5,23,14,10.0,227,0.062,0.072,0.068,0.064,0.08,0.0736,0.157,0.171,0.16540000000000002,0.213,0.00029955947136563876,0.00032422907488986784,0.0007286343612334802,0.0009383259911894272
1013,30,12.2,1.0,0.5,23,14,10.0,227,0.062,0.072,0.068,0.064,0.08,0.0736,0.156,0.17,0.16440000000000002,0.212,0.00029955947136563876,0.00032422907488986784,0.0007242290748898679,0.0009339207048458149
1014,30,12.3,1.0,0.5,23,14,10.0,226,0.062,0.072,0.068,0.063,0.08,0.0732,0.156,0.17,0.16440000000000002,0.211,0.0003008849557522124,0.00032389380530973454,0.0007274336283185841,0.0009336283185840707
1015,30,12.4,1.0,0.5,23,14,10.0,228,0.063,0.072,0.06839999999999999,0.063,0.079,0.0726,0.154,0.168,0.1624,0.208,0.0003,0.00031842105263157894,0.000712280701754386,0.000912280701754386
1016,30,12.5,1.0,0.5,23,14,10.0,228,0.063,0.072,0.06839999999999999,0.063,0.079,0.0726,0.154,0.167,0.1618,0.207,0.0003,0.00031842105263157894,0.0007096491228070175,0.0009078947368421053
1017,30,12.6,1.0,0.5,23,14,10.0,228,0.063,0.072,0.06839999999999999,0.063,0.079,0.0726,0.153,0.167,0.1614,0.206,0.0003,0.00031842105263157894,0.0007078947368421052,0.0009035087719298246
1018,30,12.7,1.0,0.5,23,14,10.0,228,0.062,0.072,0.068,0.063,0.079,0.0726,0.153,0.166,0.1608,0.206,0.00029824561403508774,0.00031842105263157894,0.0007052631578947368,0.0009035087719298246
1019,30,12.8,1.0,0.5,23,14,10.0,228,0.062,0.071,0.06739999999999999,0.063,0.079,0.0726,0.152,0.166,0.16040000000000001,0.205,0.0002956140350877192,0.00031842105263157894,0.0007035087719298246,0.0008991228070175439
1020,30,12.9,1.0,0.5,23,14,10.0,252,0.064,0.073,0.0694,0.059,0.075,0.0686,0.143,0.155,0.1502,0.17,0.0002753968253968254,0.0002722222222222222,0.000596031746031746,0.0006746031746031747
1021,30,13.0,1.0,0.5,23,14,10.0,254,0.064,0.074,0.06999999999999999,0.059,0.074,0.06799999999999999,0.142,0.154,0.1492,0.167,0.0002755905511811023,0.00026771653543307086,0.0005874015748031496,0.00065748031496063
1022,30,13.1,1.0,0.5,23,14,10.0,254,0.064,0.074,0.06999999999999999,0.059,0.074,0.06799999999999999,0.141,0.153,0.1482,0.167,0.0002755905511811023,0.00026771653543307086,0.0005834645669291339,0.00065748031496063
1023,30,13.2,1.0,0.5,23,14,10.0,253,0.064,0.074,0.06999999999999999,0.059,0.074,0.06799999999999999,0.141,0.153,0.1482,0.166,0.0002766798418972332,0.00026877470355731223,0.0005857707509881423,0.0006561264822134388
1024,30,13.3,1.0,0.5,23,14,10.0,253,0.064,0.073,0.0694,0.058,0.074,0.0676,0.14,0.152,0.1472,0.166,0.0002743083003952569,0.00026719367588932805,0.0005818181818181818,0.0006561264822134388
1025,30,13.4,1.0,0.5,23,14,10.0,253,0.064,0.073,0.0694,0.058,0.074,0.0676,0.14,0.152,0.1472,0.165,0.0002743083003952569,0.00026719367588932805,0.0005818181818181818,0.0006521739130434783
1026,30,13.5,1.0,0.5,23,14,10.0,253,0.063,0.073,0.069,0.058,0.074,0.0676,0.139,0.151,0.1462,0.164,0.00027272727272727274,0.00026719367588932805,0.0005778656126482213,0.0006482213438735178
1027,30,13.6,1.0,0.5,23,14,10.0,253,0.063,0.073,0.069,0.058,0.073,0.067,0.139,0.15,0.1456,0.164,0.00027272727272727274,0.0002648221343873518,0.0005754940711462451,0.0006482213438735178
1028,30,13.7,1.0,0.5,23,14,10.0,255,0.064,0.074,0.06999999999999999,0.058,0.073,0.067,0.138,0.149,0.1446,0.161,0.0002745098039215686,0.0002627450980392157,0.0005670588235294118,0.0006313725490196078
1029,30,13.8,1.0,0.5,23,14,10.0,255,0.064,0.073,0.0694,0.058,0.073,0.067,0.137,0.148,0.1436,0.16,0.00027215686274509803,0.0002627450980392157,0.0005631372549019608,0.0006274509803921569
1030,30,13.9,1.0,0.5,23,14,10.0,255,0.064,0.073,0.0694,0.058,0.073,0.067,0.136,0.148,0.1432,0.16,0.00027215686274509803,0.0002627450980392157,0.0005615686274509804,0.0006274509803921569
1031,30,14.0,1.0,0.5,23,14,10.0,255,0.064,0.073,0.0694,0.057,0.072,0.066,0.136,0.147,0.1426,0.159,0.00027215686274509803,0.00025882352941176474,0.0005592156862745098,0.0006235294117647059
1032,30,14.1,1.0,0.5,23,14,10.0,255,0.063,0.073,0.069,0.057,0.072,0.066,0.135,0.147,0.1422,0.158,0.0002705882352941177,0.00025882352941176474,0.0005576470588235294,0.0006196078431372549
1033,30,14.2,1.0,0.5,23,14,10.0,255,0.063,0.073,0.069,0.057,0.072,0.066,0.135,0.146,0.1416,0.158,0.0002705882352941177,0.00025882352941176474,0.0005552941176470589,0.0006196078431372549
1034,30,14.3,1.0,0.5,23,14,10.0,255,0.063,0.072,0.06839999999999999,0.057,0.072,0.066,0.134,0.145,0.1406,0.157,0.00026823529411764704,0.00025882352941176474,0.0005513725490196078,0.0006156862745098039
1035,30,14.4,1.0,0.5,23,14,10.0,257,0.064,0.073,0.0694,0.057,0.072,0.066,0.133,0.144,0.1396,0.154,0.0002700389105058366,0.0002568093385214008,0.0005431906614785993,0.0005992217898832684
1036,30,14.5,1.0,0.5,23,14,10.0,257,0.064,0.073,0.0694,0.057,0.071,0.06539999999999999,0.132,0.144,0.1392,0.154,0.0002700389105058366,0.00025447470817120617,0.0005416342412451361,0.0005992217898832684
1037,30,14.6,1.0,0.5,23,14,10.0,257,0.063,0.073,0.069,0.057,0.071,0.06539999999999999,0.132,0.143,0.1386,0.153,0.00026848249027237354,0.00025447470817120617,0.0005392996108949416,0.0005953307392996109
1038,30,14.7,1.0,0.5,23,14,10.0,256,0.063,0.072,0.06839999999999999,0.056,0.071,0.065,0.131,0.142,0.1376,0.153,0.00026718749999999996,0.00025390625,0.0005375,0.00059765625
1039,30,14.8,1.0,0.5,23,14,10.0,256,0.063,0.072,0.06839999999999999,0.056,0.071,0.065,0.131,0.142,0.1376,0.152,0.00026718749999999996,0.00025390625,0.0005375,0.00059375
1040,30,14.9,1.0,0.5,23,14,10.0,256,0.063,0.072,0.06839999999999999,0.056,0.071,0.065,0.13,0.141,0.1366,0.152,0.00026718749999999996,0.00025390625,0.00053359375,0.00059375
1041,30,15.0,1.0,0.5,23,14,10.0,256,0.063,0.072,0.06839999999999999,0.056,0.071,0.065,0.13,0.141,0.1366,0.151,0.00026718749999999996,0.00025390625,0.00053359375,0.00058984375
1042,30,15.1,1.0,0.5,23,14,10.0,258,0.064,0.072,0.0688,0.056,0.07,0.06440000000000001,0.129,0.139,0.135,0.148,0.0002666666666666667,0.0002496124031007752,0.0005232558139534884,0.0005736434108527132
1043,30,15.2,1.0,0.5,23,14,10.0,258,0.063,0.072,0.06839999999999999,0.056,0.07,0.06440000000000001,0.128,0.139,0.1346,0.148,0.0002651162790697674,0.0002496124031007752,0.0005217054263565892,0.0005736434108527132
1044,30,15.3,1.0,0.5,23,14,10.0,257,0.063,0.068,0.066,0.056,0.07,0.06440000000000001,0.128,0.139,0.1346,0.148,0.0002568093385214008,0.0002505836575875487,0.0005237354085603112,0.0005758754863813229
1045,30,15.4,1.0,0.5,23,14,10.0,257,0.063,0.068,0.066,0.056,0.07,0.06440000000000001,0.127,0.138,0.1336,0.147,0.0002568093385214008,0.0002505836575875487,0.0005198443579766537,0.0005719844357976653
1046,30,15.5,1.0,0.5,23,14,10.0,257,0.063,0.068,0.066,0.055,0.07,0.064,0.127,0.137,0.133,0.147,0.0002568093385214008,0.00024902723735408563,0.0005175097276264592,0.0005719844357976653
1047,30,15.6,1.0,0.5,23,14,10.0,257,0.062,0.068,0.0656,0.055,0.07,0.064,0.126,0.137,0.1326,0.146,0.00025525291828793774,0.00024902723735408563,0.0005159533073929961,0.0005680933852140077
1048,30,15.7,1.0,0.5,23,14,10.0,258,0.063,0.068,0.066,0.055,0.069,0.0634,0.125,0.136,0.1316,0.144,0.0002558139534883721,0.0002457364341085271,0.000510077519379845,0.0005581395348837209
1049,30,15.8,1.0,0.5,23,14,10.0,258,0.063,0.068,0.066,0.055,0.069,0.0634,0.125,0.135,0.131,0.144,0.0002558139534883721,0.0002457364341085271,0.0005077519379844961,0.0005581395348837209
1050,30,15.9,1.0,0.5,23,14,10.0,258,0.063,0.068,0.066,0.055,0.069,0.0634,0.124,0.135,0.1306,0.143,0.0002558139534883721,0.0002457364341085271,0.0005062015503875969,0.0005542635658914728
1051,30,16.0,1.0,0.5,23,14,10.0,258,0.063,0.068,0.066,0.055,0.069,0.0634,0.124,0.134,0.13,0.143,0.0002558139534883721,0.0002457364341085271,0.0005038759689922481,0.0005542635658914728
1052,30,16.1,1.0,0.5,23,14,10.0,258,0.062,0.067,0.065,0.055,0.069,0.0634,0.123,0.134,0.1296,0.142,0.00025193798449612404,0.0002457364341085271,0.0005023255813953488,0.0005503875968992248
1053,30,16.2,1.0,0.5,23,14,10.0,258,0.062,0.067,0.065,0.055,0.068,0.06280000000000001,0.123,0.133,0.129,0.141,0.00025193798449612404,0.00024341085271317834,0.0005,0.0005465116279069767
1054,30,16.3,1.0,0.5,23,14,10.0,258,0.062,0.067,0.065,0.054,0.068,0.062400000000000004,0.122,0.133,0.1286,0.141,0.00025193798449612404,0.0002418604651162791,0.0004984496124031008,0.0005465116279069767
1055,30,16.4,1.0,0.5,23,14,10.0,241,0.057,0.062,0.06,0.056,0.071,0.065,0.126,0.137,0.1326,0.159,0.00024896265560165974,0.00026970954356846474,0.000550207468879668,0.0006597510373443984
1056,30,16.5,1.0,0.5,23,14,10.0,241,0.057,0.062,0.06,0.056,0.07,0.06440000000000001,0.126,0.137,0.1326,0.158,0.00024896265560165974,0.0002672199170124482,0.000550207468879668,0.0006556016597510373
1057,30,16.6,1.0,0.5,23,14,10.0,241,0.056,0.062,0.0596,0.056,0.07,0.06440000000000001,0.125,0.136,0.1316,0.158,0.00024730290456431535,0.0002672199170124482,0.0005460580912863071,0.0006556016597510373
1058,30,16.7,1.0,0.5,23,14,10.0,241,0.056,0.062,0.0596,0.055,0.07,0.064,0.125,0.136,0.1316,0.157,0.00024730290456431535,0.00026556016597510375,0.0005460580912863071,0.0006514522821576763
1059,30,16.8,1.0,0.5,23,14,10.0,240,0.056,0.062,0.0596,0.055,0.07,0.064,0.124,0.135,0.1306,0.156,0.0002483333333333333,0.0002666666666666667,0.0005441666666666666,0.00065
1060,30,16.9,1.0,0.5,23,14,10.0,240,0.056,0.061,0.059000000000000004,0.055,0.07,0.064,0.124,0.135,0.1306,0.156,0.00024583333333333336,0.0002666666666666667,0.0005441666666666666,0.00065
1061,30,17.0,1.0,0.5,23,14,10.0,242,0.056,0.062,0.0596,0.055,0.069,0.0634,0.123,0.134,0.1296,0.154,0.0002462809917355372,0.00026198347107438016,0.0005355371900826446,0.0006363636363636364
1062,30,17.1,1.0,0.5,23,14,10.0,241,0.056,0.062,0.0596,0.055,0.069,0.0634,0.122,0.133,0.1286,0.153,0.00024730290456431535,0.0002630705394190871,0.000533609958506224,0.0006348547717842324
1063,30,17.2,1.0,0.5,23,14,10.0,241,0.056,0.061,0.059000000000000004,0.055,0.069,0.0634,0.122,0.132,0.128,0.152,0.00024481327800829876,0.0002630705394190871,0.0005311203319502075,0.0006307053941908713
1064,30,17.3,1.0,0.5,23,14,10.0,241,0.056,0.061,0.059000000000000004,0.055,0.069,0.0634,0.121,0.132,0.1276,0.152,0.00024481327800829876,0.0002630705394190871,0.000529460580912863,0.0006307053941908713
1065,30,17.4,1.0,0.5,23,14,10.0,241,0.056,0.061,0.059000000000000004,0.054,0.069,0.063,0.121,0.131,0.127,0.151,0.00024481327800829876,0.00026141078838174276,0.0005269709543568465,0.0006265560165975104
1066,30,17.5,1.0,0.5,23,14,10.0,241,0.055,0.061,0.0586,0.054,0.069,0.063,0.12,0.131,0.1266,0.151,0.00024315352697095436,0.00026141078838174276,0.0005253112033195021,0.0006265560165975104
1067,30,17.6,1.0,0.5,23,14,10.0,241,0.055,0.061,0.0586,0.054,0.068,0.062400000000000004,0.12,0.13,0.126,0.15,0.00024315352697095436,0.00025892116182572617,0.0005228215767634855,0.0006224066390041493
1068,30,17.7,1.0,0.5,23,14,10.0,255,0.056,0.061,0.059000000000000004,0.052,0.066,0.0604,0.115,0.125,0.121,0.135,0.00023137254901960786,0.0002368627450980392,0.0004745098039215686,0.0005294117647058824
1069,30,17.8,1.0,0.5,23,14,10.0,255,0.055,0.06,0.057999999999999996,0.052,0.066,0.0604,0.115,0.125,0.121,0.134,0.00022745098039215683,0.0002368627450980392,0.0004745098039215686,0.0005254901960784314
1070,30,17.9,1.0,0.5,23,14,10.0,255,0.056,0.06,0.0584,0.052,0.066,0.0604,0.114,0.124,0.12,0.133,0.00022901960784313724,0.0002368627450980392,0.0004705882352941176,0.0005215686274509804
1071,30,18.0,1.0,0.5,23,14,10.0,255,0.055,0.06,0.057999999999999996,0.052,0.066,0.0604,0.114,0.124,0.12,0.133,0.00022745098039215683,0.0002368627450980392,0.0004705882352941176,0.0005215686274509804
1072,30,18.1,1.0,0.5,23,14,10.0,255,0.055,0.06,0.057999999999999996,0.052,0.065,0.0598,0.113,0.123,0.119,0.132,0.00022745098039215683,0.00023450980392156862,0.00046666666666666666,0.0005176470588235295
1073,30,18.2,1.0,0.5,23,14,10.0,254,0.055,0.06,0.057999999999999996,0.052,0.065,0.0598,0.112,0.122,0.11800000000000001,0.132,0.00022834645669291337,0.00023543307086614174,0.0004645669291338583,0.0005196850393700788
1074,30,18.3,1.0,0.5,23,14,10.0,254,0.054,0.059,0.056999999999999995,0.052,0.065,0.0598,0.112,0.122,0.11800000000000001,0.131,0.00022440944881889761,0.00023543307086614174,0.0004645669291338583,0.000515748031496063
1075,30,18.4,1.0,0.5,23,14,10.0,256,0.055,0.06,0.057999999999999996,0.052,0.065,0.0598,0.111,0.121,0.11699999999999999,0.13,0.00022656249999999998,0.00023359375,0.00045703124999999997,0.0005078125
1076,30,18.5,1.0,0.5,23,14,10.0,255,0.055,0.06,0.057999999999999996,0.051,0.065,0.0594,0.111,0.12,0.1164,0.129,0.00022745098039215683,0.00023294117647058824,0.00045647058823529413,0.0005058823529411765
1077,30,18.6,1.0,0.5,23,14,10.0,255,0.056,0.06,0.0584,0.051,0.064,0.0588,0.11,0.12,0.11599999999999999,0.129,0.00022901960784313724,0.00023058823529411763,0.00045490196078431367,0.0005058823529411765
1078,30,18.7,1.0,0.5,23,14,10.0,255,0.055,0.059,0.05739999999999999,0.051,0.064,0.0588,0.109,0.119,0.11499999999999999,0.128,0.00022509803921568625,0.00023058823529411763,0.0004509803921568627,0.0005019607843137255
1079,30,18.8,1.0,0.5,23,14,10.0,255,0.054,0.059,0.056999999999999995,0.051,0.064,0.0588,0.109,0.119,0.11499999999999999,0.128,0.00022352941176470586,0.00023058823529411763,0.0004509803921568627,0.0005019607843137255
1080,30,18.9,1.0,0.5,23,14,10.0,255,0.054,0.058,0.0564,0.051,0.064,0.0588,0.108,0.118,0.11399999999999999,0.127,0.0002211764705882353,0.00023058823529411763,0.0004470588235294117,0.0004980392156862745
1081,30,19.0,1.0,0.5,23,14,10.0,256,0.055,0.059,0.05739999999999999,0.051,0.064,0.0588,0.108,0.117,0.1134,0.125,0.00022421874999999997,0.0002296875,0.00044296875,0.00048828125
1082,30,19.1,1.0,0.5,23,14,10.0,256,0.055,0.059,0.05739999999999999,0.051,0.064,0.0588,0.107,0.117,0.113,0.125,0.00022421874999999997,0.0002296875,0.00044140625,0.00048828125
1083,30,19.2,1.0,0.5,23,14,10.0,256,0.054,0.058,0.0564,0.05,0.063,0.057800000000000004,0.107,0.116,0.1124,0.124,0.0002203125,0.00022578125000000002,0.0004390625,0.000484375
1084,30,19.3,1.0,0.5,23,14,10.0,256,0.054,0.058,0.0564,0.05,0.063,0.057800000000000004,0.106,0.116,0.11199999999999999,0.124,0.0002203125,0.00022578125000000002,0.00043749999999999995,0.000484375
1085,30,19.4,1.0,0.5,23,14,10.0,256,0.054,0.058,0.0564,0.05,0.063,0.057800000000000004,0.106,0.115,0.1114,0.123,0.0002203125,0.00022578125000000002,0.00043515625,0.00048046875
1086,30,19.5,1.0,0.5,23,14,10.0,256,0.054,0.058,0.0564,0.05,0.063,0.057800000000000004,0.105,0.115,0.11100000000000002,0.123,0.0002203125,0.00022578125000000002,0.00043359375000000006,0.00048046875
1087,30,19.6,1.0,0.5,23,14,10.0,255,0.053,0.057,0.055400000000000005,0.05,0.063,0.057800000000000004,0.105,0.114,0.1104,0.122,0.00021725490196078433,0.00022666666666666668,0.00043294117647058825,0.0004784313725490196
